I
1000 Generated by WorldEditor 2.2.0r2

1     13 1 0 LTFA Kaklic AB
1302 city 
1302 country Turkey
1302 datum_lat 38.5175
1302 datum_lon 26.977222222
1302 faa_code 
1302 iata_code 
1302 icao_code LTFA
1302 region_code LT
1302 state İzmir Province
1302 transition_alt 10000
1302 transition_level 
100 45.11 1 0 0.25 0 2 0 17  38.53097164  026.97588144    0  290 2 0 0 0 35  38.50405385  026.97853669    0  290 2 0 0 0
102 H1  38.51344780  026.97295921 354.71 30.00 30.00 2 0 1 0.25 1
102 H2  38.51299545  026.97299940 354.71 30.00 30.00 2 0 1 0.25 1
102 H3  38.51255278  026.97304577 354.71 30.00 30.00 2 0 1 0.25 1
102 H4  38.51209801  026.97309523 354.71 30.00 30.00 2 0 1 0.25 1
102 H5  38.51165050  026.97314160 354.71 30.00 30.00 2 0 1 0.25 1
102 H6  38.51120541  026.97317870 354.71 30.00 30.00 2 0 1 0.25 1
102 H7  38.51074339  026.97323125 354.71 30.00 30.00 2 0 1 0.25 1
102 H8  38.51030314  026.97328071 354.71 30.00 30.00 2 0 1 0.25 1
102 H9  38.50985321  026.97332090 354.71 30.00 30.00 2 0 1 0.25 1
102 H10  38.50939845  026.97337036 354.71 30.00 30.00 2 0 1 0.25 1
110 1 0.25 180.0000 New Taxiway 5
111  38.52394533  026.97428935 1 102
112  38.52044127  026.97465140  38.52040766  026.97465310 1 102
111  38.52038886  026.97459472
111  38.52033179  026.97459986 1 102
112  38.52028403  026.97466428  38.52023566  026.97466943 1 102
111  38.51231168  026.97546171
111  38.51218905  026.97547245 1 102
111  38.51097117  026.97558622
111  38.51099132  026.97591253 1 102
111  38.51339014  026.97564205
111  38.51338845  026.97561199
111  38.51380002  026.97557550
111  38.51380505  026.97560985 1 102
111  38.52031306  026.97497087
111  38.52045890  026.97495933 1 102
113  38.52395205  026.97461029
110 2 0.25 165.0000 New Taxiway 3
111  38.53034819  026.97568401
111  38.53095612  026.97562278 1 102
112  38.53086186  026.97431300  38.53081078  026.97361985 1 102
111  38.53027319  026.97368527 1 102
112  38.52681001  026.97403698  38.52658827  026.97405845 1 102
111  38.52653900  026.97375366 1 102
111  38.52645333  026.97227851 20 106
111  38.52653564  026.97227207 20 106
111  38.52654726  026.97247212 20 106
111  38.52665827  026.97245888 20 106
111  38.52664819  026.97225274 20 106
111  38.52667842  026.97224845 20 106
111  38.52664987  026.97182544 20 106
111  38.52642645  026.97184047 20 106
111  38.52639957  026.97129293
111  38.52643989  026.97123495
111  38.52646183  026.97125836
111  38.52674650  026.97123889
111  38.52673386  026.97093005
111  38.52632230  026.97096011
111  38.52634750  026.97136164
111  38.52630718  026.97141747 20 106
111  38.52450975  026.97159782
111  38.52449799  026.97146255
111  38.52453831  026.97145182
111  38.52451479  026.97116195
111  38.52448287  026.97114477
111  38.52448120  026.97109324
111  38.52430649  026.97111257
111  38.52431825  026.97116624
111  38.52429809  026.97118127
111  38.52430313  026.97147329
111  38.52432833  026.97147544
111  38.52434345  026.97161500 20 106
111  38.52422942  026.97163375 20 106
111  38.52428666  026.97246954 1 102
112  38.52438544  026.97395540  38.52440056  026.97426460 1 102
111  38.52417210  026.97429036 1 102
111  38.52398060  026.97431613 1 102
111  38.52398228  026.97428821 1 102
111  38.52394533  026.97429036
111  38.52395205  026.97461029 1 102
111  38.52399404  026.97460599 1 102
111  38.52399236  026.97457593 1 102
112  38.52418218  026.97455231  38.52434849  026.97453084 1 102
112  38.52444592  026.97488083  38.52445096  026.97503895 1 102
112  38.52450135  026.97573111  38.52451963  026.97600457 1 102
111  38.52439062  026.97612352
111  38.52478081  026.97608822 1 102
112  38.52462734  026.97568816  38.52459771  026.97539881 1 102
112  38.52457695  026.97483574  38.52455847  026.97454373 1 102
111  38.52480540  026.97449219 1 102
112  38.53028481  026.97394721  38.53061109  026.97391460 1 102
111  38.53066100  026.97428561 1 102
114  38.53071674  026.97512716  38.53074345  026.97561247 1 102
111  38.52640903  026.97377051 1 102
112  38.52619132  026.97408961  38.52595330  026.97412300 1 102
111  38.52481251  026.97422686 1 102
112  38.52452514  026.97392262  38.52449611  026.97358498 1 102
111  38.52445257  026.97279470 20 106
112  38.52472253  026.97243480  38.52498087  026.97240883 20 106
112  38.52602877  026.97230863  38.52630453  026.97228266 20 106
113  38.52634227  026.97261659 1 102
110 2 0.25 120.0000 New Taxiway 6
111  38.51330126  026.97280068
111  38.51331973  026.97314358
111  38.51338194  026.97313737
111  38.51342861  026.97319452
111  38.51344610  026.97343182
111  38.51340236  026.97349145
111  38.51310683  026.97351878
111  38.51305822  026.97346909
111  38.51304267  026.97322309
111  38.51308544  026.97316470
111  38.51314086  026.97315849
111  38.51311655  026.97281932
111  38.51285310  026.97284665
111  38.51286866  026.97318582
111  38.51293185  026.97317961
111  38.51297948  026.97323800
111  38.51299406  026.97347778
111  38.51295323  026.97353617
111  38.51266160  026.97356599
111  38.51261202  026.97351257
111  38.51259744  026.97326658
111  38.51263632  026.97321315
111  38.51268979  026.97320694
111  38.51267132  026.97286405
111  38.51240301  026.97288890
111  38.51242440  026.97323303
111  38.51249050  026.97322682
111  38.51253036  026.97328397
111  38.51254688  026.97352002
111  38.51250606  026.97357717
111  38.51220858  026.97361444
111  38.51216289  026.97356350
111  38.51214928  026.97332248
111  38.51219011  026.97326036
111  38.51224455  026.97325291
111  38.51222219  026.97290629
111  38.51195389  026.97293362
111  38.51197819  026.97327527
111  38.51203457  026.97327030
111  38.51208221  026.97333118
111  38.51209387  026.97356847
111  38.51205207  026.97362438
111  38.51175363  026.97365543
111  38.51171085  026.97360822
111  38.51170113  026.97335602
111  38.51173613  026.97330012
111  38.51179348  026.97329391
111  38.51177307  026.97295102
111  38.51149893  026.97297711
111  38.51152421  026.97332497
111  38.51158156  026.97331875
111  38.51163114  026.97337342
111  38.51164378  026.97361319
111  38.51160684  026.97367407
111  38.51130839  026.97369767
111  38.51126270  026.97365046
111  38.51124520  026.97340199
111  38.51128603  026.97334733
111  38.51134630  026.97333863
111  38.51132492  026.97299698
111  38.51105369  026.97302680
111  38.51107411  026.97336472
111  38.51113049  026.97336099
111  38.51118007  026.97341566
111  38.51119271  026.97366537
111  38.51115480  026.97371879
111  38.51085927  026.97373866
111  38.51081747  026.97369643
111  38.51080386  026.97344796
111  38.51083885  026.97339205
111  38.51089718  026.97338708
111  38.51087579  026.97304295
111  38.51060165  026.97306780
111  38.51062110  026.97341317
111  38.51068137  026.97340696
111  38.51073289  026.97346038
111  38.51074553  026.97370263
111  38.51070373  026.97375854
111  38.51040626  026.97379208
111  38.51036154  026.97374115
111  38.51035084  026.97348398
111  38.51039362  026.97343802
111  38.51044611  026.97343181
111  38.51042862  026.97308892
111  38.51015448  026.97311501
111  38.51017489  026.97345541
111  38.51023322  026.97345665
111  38.51028182  026.97350883
111  38.51029835  026.97375108
111  38.51025655  026.97381444
111  38.50995811  026.97384302
111  38.50990950  026.97377966
111  38.50989492  026.97354734
111  38.50993477  026.97348398
111  38.50999407  026.97347405
111  38.50997463  026.97312868
111  38.50970535  026.97315725
111  38.50972674  026.97350759
111  38.50978215  026.97350386
111  38.50983076  026.97355231
111  38.50984631  026.97378587
111  38.50980354  026.97385296
111  38.50951456  026.97388672
111  38.50946421  026.97382609
111  38.50944970  026.97358743
111  38.50949127  026.97352685
111  38.50955130  026.97352066
111  38.50952227  026.97317568
111  38.50925812  026.97320536
111  38.50927844  026.97355410
111  38.50933939  026.97355034
111  38.50938294  026.97359112
111  38.50939455  026.97383595
111  38.50935681  026.97390273
111  38.50650627  026.97418762
111  38.50646856  026.97411416
111  38.50647437  026.97434785
111  38.50650983  026.97427488
111  38.51071031  026.97385352
111  38.51075510  026.97390003
111  38.51086009  026.97556378
111  38.51083700  026.97563452
111  38.51097117  026.97558622
111  38.51092309  026.97556378
111  38.51086709  026.97452080
111  38.51090629  026.97446892
111  38.51209776  026.97435034
111  38.51214615  026.97440139
111  38.51220884  026.97543880
111  38.51218905  026.97547245
111  38.51231168  026.97546171
111  38.51227733  026.97544590
111  38.51217559  026.97375426
111  38.51221883  026.97369993
111  38.51351641  026.97357158
111  38.51349649  026.97316670
111  38.51353829  026.97311773
111  38.51359094  026.97311307
113  38.51357174  026.97277672
111  38.51212354  026.97402843
111  38.51208121  026.97409283
111  38.51088382  026.97421133
111  38.51084552  026.97415981
111  38.51082939  026.97389189
111  38.51086567  026.97383007
111  38.51206105  026.97371156
113  38.51210741  026.97376051
110 1 0.25 120.0000 New Taxiway 9
111  38.51843412  026.98068764
111  38.51846391  026.98126024
111  38.51852146  026.98126122
113  38.51849459  026.98068292
110 1 0.25 120.0000 New Taxiway 8
111  38.51895929  026.98063867
111  38.51898730  026.98121403
111  38.51904969  026.98120654
113  38.51902219  026.98062906
110 1 0.25 120.0000 New Taxiway 13
111  38.52510013  026.97616533
112  38.52466273  026.97575108  38.52462453  026.97533926
112  38.52460699  026.97486507  38.52458609  026.97456232
111  38.52480903  026.97453115
111  38.52479974  026.97448077
111  38.52399236  026.97457593
111  38.52399404  026.97460599
112  38.52441776  026.97488750  38.52444444  026.97522901
112  38.52447349  026.97577772  38.52449361  026.97619391
111  38.52415402  026.97625457
111  38.52413643  026.97629780
